relation	kind	ordinal	column	type	upstream table	derivation	sample values	description	null meaning
course_material_recent	view	9	isbn_book_title	varchar	course_material	Inherited `course_material.isbn_book_title` via `SELECT *`.	Introduction to Biology	Canonical title selected for the term-level ISBN.	No nonmissing metadata value for the term×ISBN.
course_material_recent	view	10	isbn_author	varchar	course_material	Inherited `course_material.isbn_author` via `SELECT *`.	A. Example	Canonical author selected for the term-level ISBN.	No nonmissing metadata value for the term×ISBN.
course_material_recent	view	11	isbn_publisher	varchar	course_material	Inherited `course_material.isbn_publisher` via `SELECT *`.	Example Press	Canonical publisher selected for the term-level ISBN.	No nonmissing metadata value for the term×ISBN.
course_material_recent	view	12	isbn_title_variant_count	bigint	course_material	Inherited `course_material.isbn_title_variant_count` via `SELECT *`.	42	Distinct ISBN title variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	13	isbn_author_variant_count	bigint	course_material	Inherited `course_material.isbn_author_variant_count` via `SELECT *`.	42	Distinct ISBN author variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	14	isbn_publisher_variant_count	bigint	course_material	Inherited `course_material.isbn_publisher_variant_count` via `SELECT *`.	42	Distinct ISBN publisher variants found within grouped catalog rows.	Never NULL; zero means no nonmissing value.
course_material_recent	view	15	unit_id	bigint	course_material	Inherited `course_material.unit_id` via `SELECT *`.	1001	IPEDS institution identifier used throughout the pipeline.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	16	school	varchar	course_material	Inherited `course_material.school` via `SELECT *`.	Example University	Institution or school name attached to the course.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	17	state	varchar	course_material	Inherited `course_material.state` via `SELECT *`.	CA	State or province code for the institution.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	18	dept_code	varchar	course_material	Inherited `course_material.dept_code` via `SELECT *`.	BIO	Short code identifying the academic department.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	19	department	varchar	course_material	Inherited `course_material.department` via `SELECT *`.	Biology	Academic department responsible for the course.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	20	dept_description	varchar	course_material	Inherited `course_material.dept_description` via `SELECT *`.	Biology	Expanded description of the academic department.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	21	course_number	varchar	course_material	Inherited `course_material.course_number` via `SELECT *`.	101	Catalog number identifying the course within its department.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	22	section	varchar	course_material	Inherited `course_material.section` via `SELECT *`.	001	Source code distinguishing sections of the same course.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	23	course_title	varchar	course_material	Inherited `course_material.course_title` via `SELECT *`.	Introduction to Biology	Official title assigned to the course.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	24	course_level	varchar	course_material	Inherited `course_material.course_level` via `SELECT *`.	Introductory or general undergraduate	Instructional level assigned to the course.	Neither the section-canonical value nor representative source row has a value.
course_material_recent	view	25	course_subject	varchar	course_material	Inherited `course_material.course_subject` via `SELECT *`.	BIO	Subject area assigned to the course.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	26	period	varchar	course_material	Inherited `course_material.period` via `SELECT *`.	Fall 2025	Human-readable academic term label from the source.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	27	enrollments	integer	course_material	Inherited `course_material.enrollments` via `SELECT *`.	42	Enrollment reported directly for the course section.	Neither the section-canonical value nor representative source row has a value.
course_material_recent	view	28	seats_taken	integer	course_material	Inherited `course_material.seats_taken` via `SELECT *`.	42	Occupied seats reported for the course section.	Neither the section-canonical value nor representative source row has a value.
course_material_recent	view	29	instructor	varchar	course_material	Inherited `course_material.instructor` via `SELECT *`.	A. Example	Instructor name attached to the course section.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	30	first_name	varchar	course_material	Inherited `course_material.first_name` via `SELECT *`.	A. Example	Given name of the course instructor.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	31	last_name	varchar	course_material	Inherited `course_material.last_name` via `SELECT *`.	A. Example	Family name of the course instructor.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	32	email	varchar	course_material	Inherited `course_material.email` via `SELECT *`.	instructor@example.edu	Normalized instructor email used for contact and matching.	The selected representative row has no value; another grouped row may have one.
course_material_recent	view	33	course_id	varchar	course_material	Inherited `course_material.course_id` via `SELECT *`.	1001::BIO::101	Stable identifier for the institution-level course offering.	Neither the section-canonical value nor representative source row has a value.
course_material_recent	view	34	section_id	varchar	course_material	Inherited `course_material.section_id` via `SELECT *`.	1001::BIO::101::001::2025-4	Period-specific identifier for the distinct section offering.	ISBN is NULL only on audit groups; section and sortable-period keys are required.
course_material_recent	view	35	period_sortable	varchar	course_material	Inherited `course_material.period_sortable` via `SELECT *`.	2025-4	Sortable academic term code used for chronological ordering.	ISBN is NULL only on audit groups; section and sortable-period keys are required.
course_material_recent	view	36	period_date	date	course_material	Inherited `course_material.period_date` via `SELECT *`.	2025-10-01	Canonical starting date assigned to the academic term.	The selected representative row has no value; another grouped row may have one.
